match_id,code_a,code_b,embedding_similarity,confidence_score,verdict,safety_flags,is_ground_truth_match,explanation
MATCH-GAIL-PIP-1418-GAIL-FIT-1454,GAIL-PIP-1418,GAIL-FIT-1454,0.4317,0.0863,not_duplicate,TYPE_MISMATCH;DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FITTING'; Grade/metallurgy mismatch: '316L' vs 'WPB'; Dimension variance exceeds safety threshold: 101.6mm vs 50.8mm; Wall thickness / schedule conflict: 'SCH40S' vs 'SCH40'; Different governing standards: 'ASTM A312' vs 'ASTM A234'. Semantic text similarity was 43.2%, but technical specifications strictly prohibit merging."
MATCH-GAIL-PIP-1418-GAIL-FIT-1413,GAIL-PIP-1418,GAIL-FIT-1413,0.3824,0.0765,not_duplicate,TYPE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FITTING'; Grade/metallurgy mismatch: '316L' vs 'WP316'; Different governing standards: 'ASTM A312' vs 'ASTM A403'. Semantic text similarity was 38.2%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1270-BPCL-GAS-1277,IOCL-GAS-1270,BPCL-GAS-1277,0.8937,0.1787,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 150.0mm. Semantic text similarity was 89.4%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1270-BPCL-GAS-1272,IOCL-GAS-1270,BPCL-GAS-1272,0.6048,0.8944,likely_duplicate,,True,Likely duplicate (89.4% confidence). Material type matches (GASKET); Dimension matches (50.0 mm); Grade matches (NON-ASBESTOS); Sub-type matches (CNAF); Pressure class matches (CLASS 150); Standard matches (BS 7531).
MATCH-IOCL-GAS-1270-IOCL-GAS-1257,IOCL-GAS-1270,IOCL-GAS-1257,0.145,0.029,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'CNAF' vs 'SWG'; Grade/metallurgy mismatch: 'NON-ASBESTOS' vs '304'; Dimension variance exceeds safety threshold: 50.0mm vs 150.0mm; Different governing standards: 'BS 7531' vs 'ASME B16.20'. Semantic text similarity was 14.5%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1270-IOCL-VAL-1088,IOCL-GAS-1270,IOCL-VAL-1088,0.1266,0.0253,not_duplicate,TYPE_MISMATCH;SUBTYPE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'GASKET' vs 'VALVE'; Incompatible sub-types: 'CNAF' vs 'GATE'; Grade/metallurgy mismatch: 'NON-ASBESTOS' vs 'A216 WCB'; Different governing standards: 'BS 7531' vs 'ASTM A216'. Semantic text similarity was 12.7%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1270-IOCL-VAL-1138,IOCL-GAS-1270,IOCL-VAL-1138,0.1192,0.0238,not_duplicate,TYPE_MISMATCH;SUBTYPE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'GASKET' vs 'VALVE'; Incompatible sub-types: 'CNAF' vs 'GLOBE'; Grade/metallurgy mismatch: 'NON-ASBESTOS' vs 'A216 WCB'; Different governing standards: 'BS 7531' vs 'ASTM A216'. Semantic text similarity was 11.9%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1270-IOCL-GAS-1287,IOCL-GAS-1270,IOCL-GAS-1287,0.1128,0.0226,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'CNAF' vs 'SWG'; Grade/metallurgy mismatch: 'NON-ASBESTOS' vs '304'; Dimension variance exceeds safety threshold: 50.0mm vs 200.0mm; Different governing standards: 'BS 7531' vs 'ASME B16.20'. Semantic text similarity was 11.3%, but technical specifications strictly prohibit merging."
MATCH-IOCL-GAS-1270-IOCL-GAS-1280,IOCL-GAS-1270,IOCL-GAS-1280,0.1054,0.0211,not_duplicate,SUBTYPE_MISMATCH;GRADE_MISMATCH;PRESSURE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'CNAF' vs 'RTJ'; Grade/metallurgy mismatch: 'NON-ASBESTOS' vs 'ARMCO'; Pressure rating conflict: 'CLASS 150' vs 'CLASS 600'; Different governing standards: 'BS 7531' vs 'ASME B16.20'. Semantic text similarity was 10.5%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FLA-1223-ONGC-FLA-1183,ONGC-FLA-1223,ONGC-FLA-1183,0.5092,0.1018,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 50.0mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'; Different governing standards: 'ASTM A182' vs 'ASME B16.5'. Semantic text similarity was 50.9%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FLA-1223-BPCL-FLA-1221,ONGC-FLA-1223,BPCL-FLA-1221,0.5082,0.8686,likely_duplicate,,True,Likely duplicate (86.9% confidence). Material type matches (FLANGE); Dimension matches (100.0 mm); Grade matches (F304); Sub-type matches (WNRF); Pressure class matches (CLASS 150); Standard matches (ASTM A182).
MATCH-ONGC-FLA-1223-ONGC-FLA-1226,ONGC-FLA-1223,ONGC-FLA-1226,0.4972,0.0994,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'F316'; Dimension variance exceeds safety threshold: 100.0mm vs 50.8mm. Semantic text similarity was 49.7%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FLA-1223-ONGC-FLA-1184,ONGC-FLA-1223,ONGC-FLA-1184,0.4152,0.083,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'A105'; Dimension variance exceeds safety threshold: 100.0mm vs 76.2mm; Different governing standards: 'ASTM A182' vs 'ASTM A105'. Semantic text similarity was 41.5%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FLA-1223-BPCL-FLA-1227,ONGC-FLA-1223,BPCL-FLA-1227,0.3835,0.0767,not_duplicate,GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'F316'. Semantic text similarity was 38.3%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FLA-1223-IOCL-FLA-1187,ONGC-FLA-1223,IOCL-FLA-1187,0.3778,0.0756,not_duplicate,GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'A105'; Different governing standards: 'ASTM A182' vs 'ASTM A105'. Semantic text similarity was 37.8%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FLA-1223-BPCL-FLA-1177,ONGC-FLA-1223,BPCL-FLA-1177,0.3562,0.0712,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'F304' vs 'A105'; Dimension variance exceeds safety threshold: 100.0mm vs 50.0mm; Different governing standards: 'ASTM A182' vs 'ASTM A105'. Semantic text similarity was 35.6%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FIT-1367-GAIL-FIT-1363,IOCL-FIT-1367,GAIL-FIT-1363,0.8766,0.1753,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 76.2mm vs 50.0mm. Semantic text similarity was 87.7%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FIT-1367-IOCL-FIT-1453,IOCL-FIT-1367,IOCL-FIT-1453,0.7052,0.141,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 76.2mm vs 50.0mm. Semantic text similarity was 70.5%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FIT-1367-IOCL-FIT-1371,IOCL-FIT-1367,IOCL-FIT-1371,0.7041,0.1408,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 76.2mm vs 150.0mm. Semantic text similarity was 70.4%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FIT-1367-BPCL-FIT-1373,IOCL-FIT-1367,BPCL-FIT-1373,0.672,0.1344,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 76.2mm vs 150.0mm. Semantic text similarity was 67.2%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FIT-1367-ONGC-FIT-1360,IOCL-FIT-1367,ONGC-FIT-1360,0.6397,0.1279,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 76.2mm vs 25.4mm. Semantic text similarity was 64.0%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FIT-1367-BPCL-FIT-1408,IOCL-FIT-1367,BPCL-FIT-1408,0.5556,0.1111,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 76.2mm vs 200.0mm. Semantic text similarity was 55.6%, but technical specifications strictly prohibit merging."
MATCH-IOCL-FIT-1367-BPCL-FIT-1377,IOCL-FIT-1367,BPCL-FIT-1377,0.4858,0.0972,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'ELBOW' vs 'TEE'; Dimension variance exceeds safety threshold: 76.2mm vs 50.0mm. Semantic text similarity was 48.6%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-ONGC-FAS-1315,ONGC-FAS-1297,ONGC-FAS-1315,0.5225,0.1045,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 15.875mm vs 28.575mm. Semantic text similarity was 52.2%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-BPCL-FAS-1311,ONGC-FAS-1297,BPCL-FAS-1311,0.4369,0.0874,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 15.875mm vs 25.0mm. Semantic text similarity was 43.7%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-BPCL-FAS-1304,ONGC-FAS-1297,BPCL-FAS-1304,0.4272,0.0854,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 15.875mm vs 19.0mm. Semantic text similarity was 42.7%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-BPCL-FAS-1355,ONGC-FAS-1297,BPCL-FAS-1355,0.4213,0.0843,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'GR B7' vs 'GR B16'; Dimension variance exceeds safety threshold: 15.875mm vs 25.0mm. Semantic text similarity was 42.1%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-ONGC-PIP-1005,ONGC-FAS-1297,ONGC-PIP-1005,0.4119,0.0824,not_duplicate,TYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'FASTENER' vs 'PIPE'; Grade/metallurgy mismatch: 'GR B7' vs 'GR B'; Dimension variance exceeds safety threshold: 15.875mm vs 25.4mm; Different governing standards: 'ASTM A193' vs 'ASTM A106'. Semantic text similarity was 41.2%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-ONGC-FAS-1354,ONGC-FAS-1297,ONGC-FAS-1354,0.3799,0.076,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'GR B7' vs 'GR B16'; Dimension variance exceeds safety threshold: 15.875mm vs 25.4mm. Semantic text similarity was 38.0%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-ONGC-FAS-1300,ONGC-FAS-1297,ONGC-FAS-1300,0.3786,0.0757,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 15.875mm vs 19.05mm. Semantic text similarity was 37.9%, but technical specifications strictly prohibit merging."
MATCH-ONGC-FAS-1297-IOCL-FAS-1296,ONGC-FAS-1297,IOCL-FAS-1296,0.375,0.8221,likely_duplicate,,True,Likely duplicate (82.2% confidence). Material type matches (FASTENER); Dimension matches (15.875 mm); Grade matches (GR B7); Sub-type matches (STUD BOLT); Standard matches (ASTM A193).
MATCH-ONGC-FAS-1297-BPCL-FAS-1450,ONGC-FAS-1297,BPCL-FAS-1450,0.371,0.0742,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 15.875mm vs 19.0mm. Semantic text similarity was 37.1%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1069-IOCL-PIP-1071,ONGC-PIP-1069,IOCL-PIP-1071,0.3955,0.7486,possible_duplicate,,True,Possible duplicate (74.9% confidence). Material type matches (PIPE); Dimension matches (203.2 mm); Grade matches (X52); Schedule matches (PSL2). Procurement officer verification recommended.
MATCH-ONGC-PIP-1069-IOCL-PIP-1072,ONGC-PIP-1069,IOCL-PIP-1072,0.3571,0.0714,not_duplicate,DIMENSION_MISMATCH;GRADE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X52' vs 'X65'; Dimension variance exceeds safety threshold: 203.2mm vs 300.0mm. Semantic text similarity was 35.7%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1069-ONGC-PIP-1041,ONGC-PIP-1069,ONGC-PIP-1041,0.3361,0.0672,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X52' vs '304'; Dimension variance exceeds safety threshold: 203.2mm vs 50.8mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40S'; Different governing standards: 'API 5L' vs 'ASTM A312'. Semantic text similarity was 33.6%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1069-ONGC-PIP-1058,ONGC-PIP-1069,ONGC-PIP-1058,0.3301,0.066,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X52' vs '316'; Dimension variance exceeds safety threshold: 203.2mm vs 152.4mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40S'; Different governing standards: 'API 5L' vs 'ASTM A312'. Semantic text similarity was 33.0%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1069-ONGC-PIP-1083,ONGC-PIP-1069,ONGC-PIP-1083,0.3078,0.0616,not_duplicate,DIMENSION_MISMATCH;SCHEDULE_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Grade/metallurgy mismatch: 'X52' vs 'GR B'; Dimension variance exceeds safety threshold: 203.2mm vs 406.4mm; Wall thickness / schedule conflict: 'PSL2' vs 'SCH40'; Different governing standards: 'API 5L' vs 'ASTM A106'. Semantic text similarity was 30.8%, but technical specifications strictly prohibit merging."
MATCH-ONGC-PIP-1069-ONGC-FLA-1184,ONGC-PIP-1069,ONGC-FLA-1184,0.2679,0.0536,not_duplicate,TYPE_MISMATCH;DIMENSION_MISMATCH;GRADE_MISMATCH;STANDARD_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible material types: 'PIPE' vs 'FLANGE'; Grade/metallurgy mismatch: 'X52' vs 'A105'; Dimension variance exceeds safety threshold: 203.2mm vs 76.2mm; Different governing standards: 'API 5L' vs 'ASTM A105'. Semantic text similarity was 26.8%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-GAIL-VAL-1426,BPCL-VAL-1100,GAIL-VAL-1426,0.7593,0.1519,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 50.8mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 600'. Semantic text similarity was 75.9%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-GAIL-VAL-1107,BPCL-VAL-1100,GAIL-VAL-1107,0.7402,0.148,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 203.2mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 74.0%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-IOCL-VAL-1088,BPCL-VAL-1100,IOCL-VAL-1088,0.727,0.1454,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 50.0mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 72.7%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-BPCL-VAL-1430,BPCL-VAL-1100,BPCL-VAL-1430,0.6518,0.1304,not_duplicate,SUBTYPE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'GATE' vs 'BALL'. Semantic text similarity was 65.2%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-IOCL-VAL-1103,BPCL-VAL-1100,IOCL-VAL-1103,0.5906,0.1181,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 150.0mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 59.1%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-IOCL-VAL-1109,BPCL-VAL-1100,IOCL-VAL-1109,0.5768,0.1154,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 203.2mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 57.7%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-BPCL-VAL-1092,BPCL-VAL-1100,BPCL-VAL-1092,0.5466,0.1093,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 50.0mm. Semantic text similarity was 54.7%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-IOCL-VAL-1090,BPCL-VAL-1100,IOCL-VAL-1090,0.5442,0.1088,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 50.0mm. Semantic text similarity was 54.4%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-IOCL-VAL-1172,BPCL-VAL-1100,IOCL-VAL-1172,0.524,0.1048,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 304.8mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 52.4%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-GAIL-VAL-1127,BPCL-VAL-1100,GAIL-VAL-1127,0.5148,0.103,not_duplicate,SUBTYPE_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'GATE' vs 'BALL'; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 51.5%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-GAIL-VAL-1114,BPCL-VAL-1100,GAIL-VAL-1114,0.512,0.1024,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'GATE' vs 'BALL'; Dimension variance exceeds safety threshold: 100.0mm vs 25.4mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 51.2%, but technical specifications strictly prohibit merging."
MATCH-BPCL-VAL-1100-GAIL-VAL-1093,BPCL-VAL-1100,GAIL-VAL-1093,0.5083,0.1017,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 100.0mm vs 76.2mm; Pressure rating conflict: 'CLASS 300' vs 'CLASS 150'. Semantic text similarity was 50.8%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-GAIL-VAL-1107,IOCL-VAL-1088,GAIL-VAL-1107,0.8573,0.1715,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 203.2mm. Semantic text similarity was 85.7%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-IOCL-VAL-1103,IOCL-VAL-1088,IOCL-VAL-1103,0.774,0.1548,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 150.0mm. Semantic text similarity was 77.4%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-GAIL-VAL-1426,IOCL-VAL-1088,GAIL-VAL-1426,0.7711,0.1542,not_duplicate,PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Pressure rating conflict: 'CLASS 150' vs 'CLASS 600'. Semantic text similarity was 77.1%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-IOCL-VAL-1109,IOCL-VAL-1088,IOCL-VAL-1109,0.6239,0.1248,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 203.2mm. Semantic text similarity was 62.4%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-GAIL-VAL-1127,IOCL-VAL-1088,GAIL-VAL-1127,0.6186,0.1237,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'GATE' vs 'BALL'; Dimension variance exceeds safety threshold: 50.0mm vs 101.6mm. Semantic text similarity was 61.9%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-GAIL-VAL-1114,IOCL-VAL-1088,GAIL-VAL-1114,0.6154,0.1231,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'GATE' vs 'BALL'; Dimension variance exceeds safety threshold: 50.0mm vs 25.4mm. Semantic text similarity was 61.5%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-IOCL-VAL-1172,IOCL-VAL-1088,IOCL-VAL-1172,0.5681,0.1136,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 304.8mm. Semantic text similarity was 56.8%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-ONGC-VAL-1094,IOCL-VAL-1088,ONGC-VAL-1094,0.5651,0.113,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 76.2mm. Semantic text similarity was 56.5%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-IOCL-VAL-1090,IOCL-VAL-1088,IOCL-VAL-1090,0.562,0.1124,not_duplicate,PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Pressure rating conflict: 'CLASS 150' vs 'CLASS 300'. Semantic text similarity was 56.2%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-GAIL-VAL-1093,IOCL-VAL-1088,GAIL-VAL-1093,0.5498,0.11,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 76.2mm. Semantic text similarity was 55.0%, but technical specifications strictly prohibit merging."
MATCH-IOCL-VAL-1088-BPCL-VAL-1095,IOCL-VAL-1088,BPCL-VAL-1095,0.5492,0.1098,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 50.0mm vs 80.0mm. Semantic text similarity was 54.9%, but technical specifications strictly prohibit merging."
MATCH-GAIL-VAL-1107-GAIL-VAL-1426,GAIL-VAL-1107,GAIL-VAL-1426,0.8302,0.166,not_duplicate,DIMENSION_MISMATCH;PRESSURE_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 50.8mm; Pressure rating conflict: 'CLASS 150' vs 'CLASS 600'. Semantic text similarity was 83.0%, but technical specifications strictly prohibit merging."
MATCH-GAIL-VAL-1107-IOCL-VAL-1109,GAIL-VAL-1107,IOCL-VAL-1109,0.7176,0.9245,likely_duplicate,,True,Likely duplicate (92.5% confidence). Material type matches (VALVE); Dimension matches (203.2 mm); Grade matches (A216 WCB); Sub-type matches (GATE); Pressure class matches (CLASS 150); Standard matches (ASTM A216).
MATCH-GAIL-VAL-1107-IOCL-VAL-1103,GAIL-VAL-1107,IOCL-VAL-1103,0.7041,0.1408,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 150.0mm. Semantic text similarity was 70.4%, but technical specifications strictly prohibit merging."
MATCH-GAIL-VAL-1107-GAIL-VAL-1127,GAIL-VAL-1107,GAIL-VAL-1127,0.676,0.1352,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'GATE' vs 'BALL'; Dimension variance exceeds safety threshold: 203.2mm vs 101.6mm. Semantic text similarity was 67.6%, but technical specifications strictly prohibit merging."
MATCH-GAIL-VAL-1107-GAIL-VAL-1114,GAIL-VAL-1107,GAIL-VAL-1114,0.6725,0.1345,not_duplicate,SUBTYPE_MISMATCH;DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Incompatible sub-types: 'GATE' vs 'BALL'; Dimension variance exceeds safety threshold: 203.2mm vs 25.4mm. Semantic text similarity was 67.2%, but technical specifications strictly prohibit merging."
MATCH-GAIL-VAL-1107-GAIL-VAL-1093,GAIL-VAL-1107,GAIL-VAL-1093,0.6014,0.1203,not_duplicate,DIMENSION_MISMATCH,False,"Not duplicate. Safety Gate Triggered: Dimension variance exceeds safety threshold: 203.2mm vs 76.2mm. Semantic text similarity was 60.1%, but technical specifications strictly prohibit merging."
